index,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
1587,2471,58,Graduation,Married,61482.0,27-06-2014,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,11,0,1,0,Jun,299
333,2521,52,Master,Married,35178.0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,11,1,1,1,Yan,59
1172,8278,33,PhD,Married,74214.0,26-08-2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,11,0,1,0,Aug,1711
877,10602,40,Graduation,Married,39922.0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,11,0,1,1,Feb,156
945,3202,36,PhD,Married,51563.0,01-10-2012,60,1166,0,48,0,0,36,1,4,4,10,8,0,1,1,0,0,0,11,0,1,0,Oct,1250
361,9336,54,PhD,Widow,62187.0,22-03-2014,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,11,0,0,1,March,636
308,4440,59,Master,Married,64100.0,10-09-2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,11,0,1,1,Sep,546
1357,7712,77,PhD,Single,62159.0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,11,0,0,0,Apr,634
1008,8975,55,Graduation,Married,19514.0,26-01-2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,11,0,1,2,Yan,69
663,1777,43,Basic,Married,25965.0,07-09-2012,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,11,0,1,0,Sep,74
1322,9206,55,Graduation,Together,77382.0,07-01-2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,11,0,1,1,Yan,1121
1556,955,61,Master,Together,47175.0,28-10-2012,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,11,1,1,2,Oct,240
856,4877,50,Master,Married,38576.0,04-03-2014,2,34,0,7,0,0,0,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,March,41
862,9553,36,Graduation,Married,7500.0,09-01-2013,94,0,2,3,4,1,5,1,0,0,3,6,0,0,0,0,0,0,11,0,1,0,Yan,15
1247,803,55,Graduation,Together,40521.0,05-04-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,11,0,1,2,Apr,21
1734,2499,65,2n Cycle,Single,75342.0,06-05-2013,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,11,0,0,1,May,563
1632,3783,64,PhD,Married,52854.0,24-03-2014,43,105,0,10,0,1,0,2,2,1,4,5,0,0,0,0,0,0,11,0,1,2,March,116
2070,2406,74,Graduation,Together,54591.0,05-08-2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,11,0,1,1,Aug,519
1938,9291,64,Master,Married,34242.0,23-03-2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,11,0,1,1,March,15
1591,5185,68,Graduation,Married,74268.0,14-02-2013,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,11,0,1,0,Feb,892
1474,25,65,Graduation,Married,65148.0,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,11,0,1,1,November,1115
1728,1000,62,Master,Together,74881.0,08-03-2013,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,11,0,1,2,March,964
967,7011,50,Graduation,Married,33471.0,12-10-2012,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,11,0,1,1,Oct,93
1200,837,46,Graduation,Married,54809.0,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,11,0,1,2,Sep,174
1166,6116,55,2n Cycle,Married,48985.0,05-07-2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,11,0,1,1,July,75
1982,3334,72,Graduation,Married,94642.0,12-02-2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,11,0,1,0,Feb,2211
1360,1343,55,Graduation,Together,58554.0,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,11,0,1,2,Sep,586
569,3525,53,Graduation,Together,38200.0,07-12-2012,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,December,17
485,2426,59,PhD,Divorced,78825.0,14-09-2012,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,11,1,0,0,Sep,895
1315,6197,61,PhD,Single,27238.0,20-04-2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,11,0,0,2,Apr,57
673,3197,43,Graduation,Married,77353.0,16-12-2013,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,11,0,1,1,December,670
782,49,53,Graduation,Single,20587.0,11-05-2014,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,11,0,0,1,May,25
8,4855,49,PhD,Together,30351.0,06-06-2013,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,11,1,1,1,Jun,46
453,6131,43,2n Cycle,Married,70829.0,01-12-2013,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,11,0,1,2,December,431
2026,4198,58,Graduation,Together,29672.0,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,11,0,1,2,March,25
1377,6770,38,Graduation,Married,21355.0,20-08-2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,11,1,1,1,Aug,68
2169,4548,42,Graduation,Single,41967.0,23-11-2013,66,23,4,10,0,2,15,1,1,0,3,4,0,0,0,0,0,0,11,0,0,2,November,54
1098,1109,41,Master,Together,27590.0,23-04-2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,11,0,1,1,Apr,12
1350,10590,67,PhD,Together,76542.0,30-03-2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,11,0,1,0,March,1483
1170,193,27,Basic,Married,14421.0,17-02-2014,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,11,0,1,0,Feb,16
285,9974,49,Graduation,Married,30631.0,12-07-2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,11,0,1,1,July,70
657,946,65,2n Cycle,Together,26490.0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,11,0,1,0,Sep,210
96,7247,63,Graduation,Widow,47916.0,22-11-2012,72,505,0,26,0,0,75,5,7,4,6,6,0,1,0,0,0,0,11,0,0,1,November,606
38,8595,50,Graduation,Widow,42429.0,11-02-2014,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,11,0,0,1,Feb,67
849,10262,43,Graduation,Married,15072.0,10-05-2013,96,8,2,15,0,10,18,4,3,1,3,5,0,0,0,0,0,0,11,0,1,2,May,53
807,7352,66,Graduation,Married,55267.0,21-10-2013,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,11,0,1,1,Oct,405
2109,3104,62,Graduation,Single,82332.0,17-09-2012,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,11,1,0,0,Sep,2006
254,10992,56,Graduation,Together,75702.0,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,11,0,1,2,Aug,1148
1226,4058,68,PhD,Single,61284.0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,11,0,0,0,Oct,811
1560,5424,40,Graduation,Married,39922.0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,11,0,1,1,Feb,156
512,5389,59,Graduation,Married,48920.0,20-10-2013,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,11,0,1,2,Oct,347
1294,2811,60,PhD,Single,48918.0,12-04-2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,11,0,0,2,Apr,62
948,6515,46,Graduation,Together,39771.0,06-12-2013,92,6,2,18,2,8,14,1,2,0,3,4,0,0,0,0,0,0,11,0,1,1,December,50
1904,10951,55,Graduation,Married,45688.0,25-01-2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,11,0,1,1,Yan,306
2096,7428,48,Graduation,Together,80144.0,30-09-2013,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,11,0,1,0,Sep,1367
77,7503,47,Graduation,Single,75825.0,12-10-2012,40,1032,105,779,137,105,51,0,5,8,9,4,1,0,0,0,0,0,11,1,0,0,Oct,2209
1149,10525,37,Graduation,Single,26576.0,13-10-2012,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,11,1,0,1,Oct,27
1445,4682,65,Graduation,Married,51876.0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,11,0,1,0,Oct,310
169,3152,66,Graduation,Together,26091.0,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,11,0,1,2,Feb,89
1965,6203,76,Graduation,Together,74485.0,24-08-2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,11,0,1,0,Aug,1734
1773,8584,71,PhD,Together,85431.0,08-06-2013,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,11,0,1,0,Jun,1165
1463,10403,45,Graduation,Together,16531.0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,11,0,1,1,Jun,44
279,4391,55,Master,Divorced,63841.0,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,11,0,0,1,Apr,908
1215,1506,48,Graduation,Single,42160.0,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,11,1,0,2,Jun,140
1712,2202,45,Graduation,Together,41154.0,09-04-2013,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,11,0,1,1,Apr,69
1480,2849,44,Graduation,Single,60474.0,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,11,0,0,1,Apr,1180
1899,8780,73,PhD,Together,59292.0,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,11,0,1,1,Jun,507
1007,241,71,Graduation,Together,83844.0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,11,0,1,0,May,1574
204,1030,58,PhD,Single,40637.0,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,11,0,0,2,July,38
2053,10509,68,Master,Single,36927.0,02-06-2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,11,0,0,2,Jun,71
874,7631,45,Master,Together,61346.0,06-10-2013,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,11,0,1,1,Oct,989
1787,8008,40,Graduation,Together,36075.0,09-12-2013,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,11,0,1,1,December,119
1472,4706,57,Graduation,Single,34704.0,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,11,0,0,1,Apr,40
468,9697,72,Graduation,Married,53790.0,06-03-2014,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,11,0,1,2,March,542
589,4179,64,Graduation,Together,24221.0,20-08-2013,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,11,0,1,0,Aug,55
147,3120,42,Graduation,Together,38547.0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,11,0,1,1,Aug,22
438,5455,52,PhD,Married,32011.0,22-08-2013,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,11,0,1,1,Aug,122
294,10451,58,Graduation,Together,29672.0,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,11,0,1,2,March,25
2191,2656,52,Graduation,Divorced,40851.0,21-02-2013,63,23,1,7,0,4,24,1,1,1,2,7,0,0,0,0,0,0,11,0,0,2,Feb,59
532,4769,46,Master,Together,57954.0,18-06-2014,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,11,0,1,2,Jun,493
928,10037,30,Graduation,Single,74293.0,04-05-2014,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,11,0,0,0,May,1127
1145,4961,49,Master,Together,21255.0,21-01-2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,11,0,1,1,Yan,61
57,7437,35,Graduation,Single,27938.0,28-04-2014,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,11,0,0,1,Apr,29
814,6303,37,PhD,Together,91820.0,23-11-2013,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,11,0,1,0,November,1497
1003,5527,36,Graduation,Together,22434.0,13-02-2013,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Feb,58
447,1137,59,Graduation,Single,81246.0,29-12-2013,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,11,0,0,0,December,1379
1953,7919,47,PhD,Together,72335.0,13-08-2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,11,1,1,0,Aug,2092
151,7987,54,Graduation,Married,65747.0,07-03-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,11,0,1,1,March,460
51,4114,59,Master,Married,79143.0,11-08-2012,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,11,0,1,0,Aug,1693
1999,176,43,2n Cycle,Single,67506.0,02-01-2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,11,0,0,1,Yan,331
424,6932,82,PhD,Married,93027.0,13-04-2013,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,11,0,1,0,Apr,2119
859,1031,34,2n Cycle,Married,85710.0,05-05-2013,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1,0,0,0,11,0,1,0,May,1062
1362,9967,49,Graduation,Divorced,53034.0,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,11,0,0,2,May,447
835,9904,67,Graduation,Married,71391.0,29-03-2013,50,336,123,274,46,123,141,5,6,5,12,3,0,0,0,0,0,0,11,0,1,1,March,1043
469,3916,52,PhD,Together,49269.0,15-08-2012,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,11,0,1,1,Aug,890
370,5680,39,2n Cycle,Married,35684.0,22-04-2014,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,11,0,1,1,Apr,30
1883,6461,54,Master,Single,62772.0,19-05-2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,11,0,0,1,May,946
1235,843,52,Graduation,Married,64722.0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,11,0,1,1,May,805
602,7972,68,Graduation,Single,72906.0,17-09-2013,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,11,0,0,0,Sep,1151
1470,9672,53,2n Cycle,Married,23162.0,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,11,0,1,2,December,65
373,1245,57,Graduation,Single,63810.0,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,11,0,0,1,November,1371
1209,945,58,Graduation,Together,36317.0,22-05-2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,11,0,1,1,May,133
454,6233,47,Graduation,Married,65991.0,07-09-2012,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,11,0,1,1,Sep,971
225,4653,45,Graduation,Together,42011.0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,11,0,1,1,March,189
1021,2445,49,PhD,Together,28440.0,07-07-2013,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,11,0,1,1,July,63
31,3033,60,Master,Together,38620.0,11-05-2013,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,11,0,1,0,May,318
2156,8726,59,2n Cycle,Divorced,41713.0,29-04-2014,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,11,0,0,2,Apr,174
1795,10691,63,Master,Married,28520.0,14-06-2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,11,0,1,2,Jun,43
551,5371,34,Graduation,Single,21474.0,08-04-2014,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,11,1,0,1,Apr,91
498,716,74,PhD,Together,67911.0,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,11,0,1,1,May,976
566,9120,61,Graduation,Single,66565.0,05-12-2012,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,11,0,0,1,December,1065
688,10767,34,PhD,Together,77845.0,16-05-2014,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,11,0,1,0,May,1346
1811,269,60,PhD,Single,46757.0,16-11-2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,11,0,0,1,November,1143
4,5324,42,PhD,Married,58293.0,19-01-2014,94,173,43,118,46,27,15,5,5,3,6,5,0,0,0,0,0,0,11,0,1,1,Yan,422
221,2075,54,Graduation,Married,72460.0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,11,0,1,0,November,1047
531,2004,54,Graduation,Single,72679.0,18-09-2013,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,11,0,0,1,Sep,1168
769,8786,67,Master,Married,62058.0,26-05-2013,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,11,0,1,1,May,450
1163,6905,29,Graduation,Together,80685.0,22-08-2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,11,0,1,0,Aug,1004
1464,5074,37,Master,Married,28072.0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,July,47
1834,10521,46,Graduation,Married,54809.0,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,11,1,1,2,Sep,174
947,8405,44,Graduation,Divorced,68274.0,30-09-2013,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,11,0,0,2,Sep,305
1753,5092,74,PhD,Widow,51569.0,12-02-2013,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,11,1,0,1,Feb,467
1735,10092,69,Graduation,Divorced,70044.0,18-02-2013,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,11,0,0,1,Feb,1504
819,7034,45,2n Cycle,Married,25804.0,01-09-2013,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Sep,55
1634,10906,75,PhD,Together,46681.0,08-10-2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,11,0,1,2,Oct,425
1917,4385,42,PhD,Single,36038.0,31-05-2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,11,0,0,1,May,47
1046,4754,57,Master,Married,33585.0,25-09-2013,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,11,0,1,1,Sep,122
2110,9729,68,Graduation,Widow,58275.0,02-06-2013,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,11,0,0,2,Jun,615
1496,6885,46,Graduation,Divorced,32952.0,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,11,0,0,1,December,55
273,6336,63,Graduation,Married,29315.0,06-04-2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,11,0,1,2,Apr,48
755,3870,45,2n Cycle,Together,63855.0,09-02-2013,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,11,0,1,0,Feb,1006
19,2278,38,2n Cycle,Single,33812.0,03-11-2012,86,4,17,19,30,24,39,2,2,1,3,6,0,0,0,0,0,0,11,0,0,1,November,133
593,6424,46,Graduation,Together,33178.0,30-01-2014,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,11,0,1,1,Yan,49
1617,940,36,Graduation,Single,57100.0,18-05-2014,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,11,0,0,1,May,311
974,9209,52,Master,Together,80573.0,14-10-2012,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,11,0,1,0,Oct,1564
222,4785,53,PhD,Together,77622.0,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,11,0,1,2,Apr,714
52,1331,46,Graduation,Single,35790.0,02-01-2013,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,11,0,0,1,Yan,72
1730,8605,59,PhD,Together,46910.0,23-03-2014,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,11,0,1,2,March,68
916,10505,63,Master,Together,73113.0,26-12-2013,86,741,19,154,50,9,28,1,3,4,7,2,0,0,0,0,0,0,11,0,1,0,December,1001
1701,3565,68,Master,Married,38452.0,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,11,0,1,2,March,72
375,10703,48,Master,Single,46098.0,18-08-2012,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,11,0,0,2,Aug,120
1669,4127,56,PhD,Married,77766.0,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,11,1,1,1,Feb,1529
1993,10164,65,Graduation,Single,94472.0,03-04-2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,11,0,0,1,Apr,1691
1689,295,34,Graduation,Single,81217.0,19-07-2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,11,0,0,0,July,1157
2065,123,72,Graduation,Widow,67046.0,06-01-2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,11,0,0,1,Yan,993
229,3726,37,PhD,Together,34320.0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,Feb,17
250,10236,48,Master,Single,31160.0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,11,0,0,1,Sep,64
2143,9727,66,Graduation,Married,23539.0,28-02-2014,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,11,0,1,0,Feb,81
1672,3690,37,Master,Married,80141.0,11-01-2013,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,11,1,1,0,Yan,2091
342,9707,54,PhD,Married,55212.0,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,11,0,1,1,November,1182
2060,8775,54,Graduation,Together,38361.0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,11,0,1,1,December,137
1324,6398,49,Basic,Married,18393.0,29-03-2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,11,0,1,1,March,50
301,5596,67,2n Cycle,Together,58821.0,12-10-2013,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,11,0,1,1,Oct,728
1844,8527,58,Master,Together,65735.0,07-12-2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,11,0,1,2,December,395
2075,10281,53,Graduation,Divorced,64713.0,07-02-2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,11,1,0,1,Feb,602
140,821,31,Master,Single,92859.0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,11,0,0,0,Oct,2077
387,6202,63,Graduation,Together,63381.0,05-10-2012,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,11,0,1,1,Oct,1005
1216,232,58,Graduation,Single,61559.0,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,11,0,0,1,July,530
1586,4764,71,Master,Together,40442.0,19-08-2012,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,11,1,1,2,Aug,169
980,2166,63,2n Cycle,Widow,46779.0,12-07-2013,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,11,0,0,2,July,23
1895,3578,74,Graduation,Divorced,49160.0,20-10-2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,11,0,0,1,Oct,236
810,2964,42,Graduation,Married,26872.0,16-10-2013,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,11,0,1,0,Oct,72
1013,1970,55,Master,Together,34053.0,10-09-2012,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,11,0,1,1,Sep,103
466,7999,68,PhD,Together,75261.0,23-04-2013,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,11,1,1,0,Apr,1743
472,564,42,PhD,Together,56937.0,04-08-2012,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,11,1,1,1,Aug,906
111,7431,32,PhD,Single,68126.0,10-11-2012,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,11,1,0,0,November,1820
1135,7613,49,2n Cycle,Together,49669.0,24-05-2014,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,11,0,1,1,May,326
1706,1351,67,Master,Together,58656.0,20-09-2012,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,11,0,1,1,Sep,1220
329,7786,37,PhD,Single,29999.0,13-02-2013,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,11,0,0,1,Feb,160
987,4580,54,Graduation,Married,75759.0,25-10-2013,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,11,1,1,0,Oct,2486
2003,6679,57,Graduation,Single,33279.0,12-06-2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,11,0,0,0,Jun,16
1797,2952,46,Master,Single,36273.0,16-04-2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,11,0,0,1,Apr,76
2092,3107,47,Graduation,Together,71322.0,02-05-2014,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,11,0,1,1,May,350
1809,1990,49,PhD,Single,63159.0,05-11-2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,11,0,0,0,November,1797
1916,2326,33,Graduation,Married,18929.0,16-02-2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,11,0,1,0,Feb,85
775,6825,70,Graduation,Together,41452.0,06-03-2013,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,11,0,1,2,March,16
1933,7007,55,Master,Married,29543.0,01-04-2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,11,0,1,2,Apr,63
33,7373,71,PhD,Divorced,46610.0,29-10-2012,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,0,11,1,0,2,Oct,302
1750,3571,62,PhD,Together,63342.0,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,11,1,1,1,Oct,1101
