ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_Revenue,Response,Marital_Status_Binary,Kids,date,monto_gastado
10796,39,Master,Married,30477.0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,11,0,1,1,Yan,66
2563,62,Basic,Married,28249.0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,11,0,1,0,Jun,43
3518,40,Graduation,Married,25271.0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,11,0,1,1,December,50
5823,53,PhD,Single,32303.0,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,11,0,0,1,March,39
3934,57,Graduation,Married,61286.0,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,11,0,1,1,Aug,608
6982,47,Graduation,Married,74068.0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,11,0,1,0,March,1581
6431,59,PhD,Married,45759.0,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,11,0,1,2,Feb,68
9733,45,Basic,Together,24882.0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,11,0,1,1,Sep,80
5602,34,PhD,Together,66973.0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,11,0,1,0,May,1282
7829,123,2n Cycle,Divorced,36640.0,26-09-2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,11,0,0,1,Sep,65
1324,35,Graduation,Married,38872.0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,11,0,1,1,May,91
326,50,Graduation,Married,51148.0,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,11,0,1,2,Feb,315
7224,46,Graduation,Married,31353.0,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,11,0,1,2,December,31
6999,43,Master,Married,69661.0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,11,0,1,0,May,834
9938,69,Graduation,Married,80067.0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,11,0,1,0,Sep,1600
6422,69,Graduation,Married,86718.0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,11,0,1,0,Yan,1270
3182,50,PhD,Single,46854.0,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,11,1,0,2,March,263
7300,71,Graduation,Divorced,69142.0,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,11,0,0,1,Jun,535
10424,55,Graduation,Single,75922.0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,11,0,0,0,December,1295
8727,45,Graduation,Divorced,63693.0,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,11,0,0,1,Oct,1150
2798,46,PhD,Together,102160.0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,11,1,1,0,November,1240
1030,58,PhD,Single,40637.0,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,11,0,0,2,July,38
624,39,Master,Single,18890.0,10-11-2012,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,11,1,0,0,November,35
5176,35,Graduation,Together,29604.0,08-12-2013,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,11,0,1,1,December,53
5552,60,Master,Divorced,48721.0,13-05-2013,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,11,0,0,2,May,293
868,57,Graduation,Married,44794.0,08-06-2014,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,11,0,1,1,Jun,65
380,69,Graduation,Divorced,64497.0,10-09-2012,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,11,1,0,1,Sep,1804
2677,67,Graduation,Together,46097.0,31-03-2013,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,11,0,1,1,March,241
6521,69,Graduation,Together,77972.0,18-03-2014,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,11,0,1,0,March,1101
6927,55,PhD,Married,44377.0,05-10-2012,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,11,0,1,2,Oct,264
2877,49,Master,Together,46014.0,21-01-2013,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,11,0,1,2,Yan,541
0,38,Graduation,Married,70951.0,04-05-2013,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,11,0,1,0,May,1198
1584,46,Graduation,Married,41443.0,01-04-2014,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,11,0,1,1,Apr,482
7264,45,2n Cycle,Single,52195.0,12-05-2014,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,11,0,0,3,May,17
6274,75,Master,Married,83790.0,15-11-2013,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,11,0,1,0,November,1615
1377,69,Master,Widow,44551.0,31-08-2013,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,11,0,0,1,Aug,285
454,43,Graduation,Together,69508.0,14-11-2012,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,11,0,1,1,November,1135
1755,35,2n Cycle,Together,45204.0,11-04-2014,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,11,0,1,1,Apr,114
2075,54,Graduation,Married,72460.0,14-11-2013,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,11,0,1,0,November,1047
4785,53,PhD,Together,77622.0,14-04-2014,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,11,0,1,2,Apr,714
9076,43,PhD,Married,30732.0,05-01-2013,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,11,0,1,1,Yan,185
7079,61,Graduation,Divorced,63887.0,08-09-2012,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,11,0,0,1,Sep,1245
4653,45,Graduation,Together,42011.0,26-03-2013,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,11,0,1,1,March,189
7375,47,Graduation,Together,51369.0,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,11,0,1,1,Oct,576
709,71,Graduation,Divorced,51537.0,09-12-2012,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,11,0,0,1,December,1103
460,51,PhD,Married,79930.0,08-08-2012,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,11,0,1,0,Aug,1753
3726,37,PhD,Together,34320.0,16-02-2014,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,Feb,17
6798,57,Graduation,Single,37070.0,20-03-2013,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,11,1,0,2,March,433
5341,61,2n Cycle,Divorced,81975.0,05-01-2013,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,11,0,0,1,Yan,1588
1606,52,Graduation,Together,38590.0,15-05-2013,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,11,0,1,1,May,22
9617,72,Graduation,Single,15033.0,16-04-2014,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,11,0,0,0,Apr,19
3233,58,PhD,Married,62745.0,23-03-2013,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,11,0,1,1,March,1117
89,48,2n Cycle,Married,22212.0,09-12-2013,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,11,0,1,1,December,69
2936,41,Master,Together,23661.0,04-12-2013,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,December,23
9449,65,PhD,Single,79761.0,04-10-2013,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,11,0,0,1,Oct,605
7297,50,Graduation,Single,7500.0,26-12-2013,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,11,0,0,1,December,57
11004,130,2n Cycle,Single,60182.0,17-05-2014,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,11,0,0,1,May,22
313,55,Graduation,Widow,73455.0,28-10-2013,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,11,0,0,0,Oct,2088
9940,65,Graduation,Together,64961.0,23-12-2012,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,11,0,1,1,December,1009
10735,52,Graduation,Single,22804.0,31-07-2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,11,0,0,1,July,26
9529,33,Graduation,Married,73687.0,28-11-2013,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,11,1,1,0,November,1627
6439,65,Graduation,Married,61074.0,17-08-2012,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,11,0,1,1,Aug,1102
7411,59,PhD,Married,31686.0,05-06-2014,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,11,0,1,2,Jun,17
2176,51,Graduation,Married,80134.0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,11,1,1,1,May,1690
9265,70,Graduation,Married,75027.0,09-01-2013,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,11,0,1,1,Yan,1390
8867,35,PhD,Married,67546.0,31-08-2012,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,11,0,1,0,Aug,2126
8932,54,Master,Together,65176.0,29-10-2012,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,11,0,1,1,Oct,1531
10236,48,Master,Single,31160.0,16-09-2013,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,11,0,0,1,Sep,64
6340,38,Graduation,Single,29938.0,27-10-2013,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,11,0,0,1,Oct,26
10089,49,Graduation,Divorced,102692.0,05-04-2013,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,11,1,0,0,Apr,1112
2227,65,2n Cycle,Together,26490.0,22-09-2012,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,11,0,1,0,Sep,210
10992,56,Graduation,Together,75702.0,29-08-2012,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,11,0,1,2,Aug,1148
5304,49,PhD,Single,30899.0,13-10-2012,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,11,0,0,1,Oct,33
309,62,PhD,Together,63342.0,16-10-2012,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,11,0,1,1,Oct,1101
3406,59,Graduation,Single,45989.0,22-10-2012,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,11,0,0,1,Oct,322
2661,59,Graduation,Single,18701.0,04-06-2013,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,11,0,0,2,Jun,44
3153,66,PhD,Single,40737.0,08-12-2013,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,11,0,0,3,December,17
10264,44,Graduation,Divorced,15287.0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,11,1,0,1,Oct,31
1184,55,PhD,Divorced,69674.0,22-05-2013,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,11,0,0,2,May,845
4200,53,Master,Married,44159.0,17-06-2014,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,11,0,1,1,Jun,275
9396,45,PhD,Married,37717.0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,11,0,1,1,November,25
2387,71,Master,Together,43776.0,03-02-2013,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,11,1,1,2,Feb,275
6690,57,Master,Married,38179.0,14-03-2013,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,11,0,1,2,March,90
1225,60,Graduation,Married,80124.0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,11,0,1,0,Jun,1495
9703,53,PhD,Married,38097.0,15-10-2012,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,11,1,1,2,Oct,184
291,53,Graduation,Married,72940.0,19-06-2013,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,11,0,1,0,Jun,981
4557,53,Graduation,Together,22070.0,04-10-2013,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,11,0,1,1,Oct,67
2379,70,Graduation,Single,69267.0,22-09-2012,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,11,1,0,0,Sep,1635
5726,40,Master,Single,31788.0,20-03-2014,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,11,0,0,1,March,60
3066,48,PhD,Together,61905.0,04-02-2014,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,11,0,1,1,Feb,231
6336,63,Graduation,Married,29315.0,06-04-2014,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,11,0,1,2,Apr,48
10967,60,Graduation,Divorced,33378.0,06-02-2013,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,11,0,0,2,Feb,99
2304,60,PhD,Together,66313.0,16-09-2013,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,11,0,1,1,Sep,770
3445,67,Graduation,Single,60714.0,17-01-2013,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,11,1,0,0,Yan,957
7828,42,Master,Together,77882.0,30-04-2014,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,11,0,1,0,Apr,818
3762,37,PhD,Single,69867.0,02-04-2013,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,11,1,0,0,Apr,925
4391,55,Master,Divorced,63841.0,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,11,0,0,1,Apr,908
4669,42,Basic,Married,24480.0,11-02-2013,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,11,0,1,1,Feb,102
10144,47,Graduation,Together,51369.0,25-10-2012,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,11,0,1,1,Oct,576
8652,77,Graduation,Together,37760.0,31-08-2012,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,11,0,1,0,Aug,317
1672,49,PhD,Together,65640.0,01-03-2014,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,11,0,1,1,March,461
8962,48,Master,Married,44319.0,17-04-2014,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,11,0,1,2,Apr,37
9974,49,Graduation,Married,30631.0,12-07-2013,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,11,0,1,1,July,70
10983,71,Graduation,Together,75278.0,29-01-2013,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,11,0,1,0,Yan,930
8148,67,Master,Together,50898.0,08-01-2013,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,11,0,1,2,Yan,859
10102,57,Graduation,Widow,79946.0,12-05-2014,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,11,0,0,0,May,1478
4697,74,Master,Divorced,35416.0,13-06-2013,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,11,0,0,0,Jun,390
9262,39,2n Cycle,Together,32414.0,04-07-2013,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,11,0,1,0,July,52
7254,54,Graduation,Together,38361.0,27-12-2013,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,11,0,1,1,December,137
4543,43,Graduation,Married,82497.0,31-10-2012,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,11,0,1,0,Oct,1919
4927,52,Graduation,Together,16626.0,15-01-2014,76,8,3,22,21,1,13,3,3,0,3,9,0,0,0,0,0,0,11,0,1,2,Yan,68
10451,58,Graduation,Together,29672.0,12-03-2013,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,11,0,1,2,March,25
2926,71,Master,Together,55951.0,23-08-2012,62,1241,0,80,0,13,40,3,3,6,11,8,0,1,0,0,1,0,11,0,1,1,Aug,1374
2874,35,2n Cycle,Divorced,35388.0,07-03-2013,20,6,4,7,4,3,8,1,1,0,3,7,0,0,0,0,0,0,11,0,0,1,March,32
9738,37,Master,Together,42386.0,13-01-2013,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,11,0,1,1,Yan,100
7119,41,Graduation,Single,68627.0,12-01-2013,45,395,15,263,60,54,38,1,2,3,6,1,0,0,0,0,0,0,11,0,0,0,Yan,825
3924,58,PhD,Divorced,57912.0,17-03-2014,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,11,0,0,1,March,916
5827,65,Graduation,Divorced,35246.0,16-04-2014,53,36,0,12,2,2,10,4,3,1,3,5,0,0,0,0,0,0,11,0,0,2,Apr,62
5596,67,2n Cycle,Together,58821.0,12-10-2013,44,513,14,154,19,0,28,1,9,2,9,6,0,0,0,0,0,0,11,0,1,1,Oct,728
10812,45,PhD,Married,46377.0,01-03-2014,89,37,0,46,4,3,0,1,2,1,3,4,0,0,0,0,0,0,11,0,1,1,March,90
1717,35,Graduation,Single,39747.0,13-04-2014,43,80,15,93,20,13,52,3,5,1,4,8,0,0,0,0,0,0,11,0,0,1,Apr,273
9491,39,Graduation,Together,23976.0,27-12-2013,68,14,1,21,2,3,25,3,3,1,3,7,0,0,0,0,0,0,11,0,1,1,December,66
9274,62,Master,Married,80950.0,28-03-2013,44,525,147,112,219,147,63,1,6,7,9,2,0,0,0,1,0,0,11,0,1,0,March,1213
6609,57,Graduation,Widow,27038.0,18-09-2012,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,0,0,0,11,1,0,0,Sep,107
6963,76,Graduation,Single,77457.0,05-03-2014,85,675,11,400,15,45,11,1,2,5,10,1,0,0,1,0,0,0,11,0,0,0,March,1157
4440,59,Master,Married,64100.0,10-09-2013,93,509,0,27,0,0,10,1,8,3,6,7,0,1,0,0,0,0,11,0,1,1,Sep,546
1379,31,Master,Together,42670.0,27-04-2013,12,154,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,11,0,1,0,Apr,241
10032,47,Graduation,Divorced,12571.0,18-01-2014,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,11,0,0,1,Yan,53
2826,56,Graduation,Married,22574.0,28-10-2013,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,11,0,1,3,Oct,37
2437,34,Graduation,Married,51381.5,03-06-2013,69,861,138,461,60,30,61,1,6,5,12,3,0,1,0,1,0,0,11,0,1,0,Jun,1611
6320,47,Master,Single,70893.0,06-02-2013,42,768,44,561,77,44,14,1,6,6,10,3,0,0,0,0,0,0,11,0,0,0,Feb,1508
3050,57,Graduation,Married,54198.0,17-12-2013,13,185,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,11,0,1,2,December,235
231,67,Master,Together,28839.0,11-03-2014,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,11,0,1,2,March,32
2392,51,Graduation,Married,40321.0,29-07-2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,11,0,1,2,July,102
9478,38,Graduation,Single,66503.0,14-08-2012,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,11,0,0,1,Aug,401
113,72,Graduation,Married,30833.0,16-07-2013,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,11,0,1,2,July,28
2863,53,Graduation,Single,51381.5,23-08-2013,67,738,20,172,52,50,20,6,2,3,10,7,0,1,0,1,0,0,11,0,0,3,Aug,1052
1802,52,Graduation,Married,64795.0,17-01-2013,23,412,5,119,38,29,77,3,3,3,12,2,0,0,0,0,0,0,11,0,1,1,Yan,680
520,49,Graduation,Married,34421.0,01-07-2013,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,11,0,1,1,July,30
8275,58,PhD,Divorced,47025.0,09-02-2014,6,16,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,11,0,0,2,Feb,20
9750,62,PhD,Divorced,64325.0,07-02-2013,41,731,60,353,78,12,73,5,10,3,5,7,0,0,0,0,0,0,11,0,0,1,Feb,1307
2607,70,Graduation,Single,40464.0,11-01-2013,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,11,0,0,1,Yan,630
7214,66,Graduation,Married,62187.0,05-07-2013,49,792,0,275,45,45,126,1,4,8,5,3,0,0,0,0,0,0,11,0,1,0,July,1283
5835,47,PhD,Divorced,14849.0,02-07-2013,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,11,0,0,1,July,65
3896,39,Graduation,Married,27255.0,07-11-2013,3,22,1,11,0,1,2,1,1,0,3,7,0,0,0,0,0,0,11,0,1,1,November,37
10350,73,PhD,Married,54432.0,09-05-2013,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,11,0,1,3,May,38
7786,37,PhD,Single,29999.0,13-02-2013,22,68,7,59,10,5,11,4,3,1,4,8,0,0,0,0,0,0,11,0,0,1,Feb,160
2861,40,Graduation,Single,24072.0,16-04-2013,79,9,1,6,3,0,4,1,1,0,2,8,0,0,0,0,0,0,11,0,0,1,Apr,23
663,34,PhD,Single,33996.0,11-09-2013,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,11,0,0,0,Sep,71
10675,67,PhD,Married,66334.0,03-04-2013,82,909,11,218,0,0,23,2,9,3,5,5,0,0,0,0,0,0,11,1,1,1,Apr,1161
2521,52,Master,Married,35178.0,10-01-2013,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,11,1,1,1,Yan,59
9592,40,Graduation,Together,22010.0,30-06-2013,51,11,2,9,3,0,8,2,2,0,3,8,0,0,0,0,0,0,11,0,1,1,Jun,33
10151,63,Graduation,Divorced,62204.0,12-09-2012,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,11,0,0,2,Sep,946
7381,55,Graduation,Divorced,75693.0,06-12-2012,10,797,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,0,11,1,0,0,December,1442
4099,51,Graduation,Married,30675.0,12-11-2012,14,10,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,11,0,1,1,November,62
9560,58,Graduation,Together,83003.0,03-03-2013,18,856,61,570,40,25,122,1,7,6,8,3,0,0,1,0,0,0,11,1,1,0,March,1674
1150,124,PhD,Together,83532.0,26-09-2013,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,11,0,1,0,Sep,1853
10172,35,Graduation,Single,68655.0,10-08-2012,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,11,0,0,0,Aug,1538
11191,37,Graduation,Divorced,41411.0,07-12-2013,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,11,0,0,0,December,139
9707,54,PhD,Married,55212.0,23-11-2012,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,11,0,1,1,November,1182
6245,73,PhD,Together,59292.0,13-06-2013,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,11,0,1,1,Jun,507
8234,50,Basic,Together,27190.0,15-08-2013,13,1,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,0,11,1,1,1,Aug,18
1411,71,Graduation,Divorced,82623.0,10-11-2013,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,11,0,0,0,November,940
8553,58,Graduation,Married,44300.0,23-06-2013,65,30,0,9,0,0,3,2,1,0,3,6,0,0,0,0,0,0,11,0,1,2,Jun,42
1826,53,Graduation,Divorced,84835.0,16-06-2014,0,189,104,379,111,189,218,1,4,4,6,1,0,0,0,0,0,0,11,1,0,0,Jun,1190
8842,52,Graduation,Widow,30372.0,25-12-2012,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,11,0,0,2,December,44
11030,47,Master,Married,33181.0,03-01-2014,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,11,0,1,1,Yan,16
2579,66,Graduation,Married,71113.0,17-12-2013,95,495,33,255,11,33,8,4,6,7,9,4,0,0,0,0,0,0,11,0,1,1,December,835
175,37,Graduation,Married,71952.0,10-01-2013,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,11,0,1,1,Yan,1443
9185,57,PhD,Single,69759.0,28-10-2013,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,0,11,1,0,0,Oct,1029
11056,49,Graduation,Married,72099.0,27-10-2012,18,546,91,410,119,0,22,1,3,4,10,1,0,0,0,0,0,0,11,0,1,0,Oct,1188
9365,47,PhD,Single,60000.0,22-12-2012,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,11,0,0,1,December,1277
6201,45,Graduation,Single,38643.0,29-11-2013,45,22,2,14,0,1,10,2,2,0,3,7,0,0,0,0,0,1,11,0,0,2,November,49
2061,68,Graduation,Married,50737.0,11-05-2013,61,78,0,11,0,0,10,1,2,0,4,6,0,1,0,0,0,0,11,0,1,1,May,99
6184,54,PhD,Married,68462.0,12-12-2012,6,561,64,785,84,128,48,1,3,3,8,1,0,0,0,0,0,0,11,0,1,0,December,1670
6142,80,Master,Married,65073.0,20-08-2013,65,629,17,177,69,0,8,1,5,3,5,2,0,0,0,0,0,1,11,0,1,0,Aug,900
4107,75,PhD,Together,46681.0,08-10-2013,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,11,0,1,2,Oct,425
7274,66,Graduation,Married,78618.0,28-09-2012,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,11,0,1,0,Sep,2153
9336,54,PhD,Widow,62187.0,22-03-2014,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,11,0,0,1,March,636
2958,45,Graduation,Married,28442.0,24-02-2014,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,11,0,1,2,Feb,57
933,45,PhD,Married,37717.0,23-11-2012,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,11,0,1,1,November,25
5837,56,Graduation,Married,51479.0,28-12-2012,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,11,0,1,2,December,494
10704,54,Graduation,Single,54803.0,21-08-2012,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,11,0,0,1,Aug,693
5125,63,Graduation,Married,79530.0,17-05-2013,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,11,0,1,0,May,1348
4432,47,Graduation,Divorced,31615.0,16-03-2013,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,11,0,0,1,March,51
